Acad. Yr,Program Title,Faculty Director,Term,Number of Participants,Country,Countries Visited
1973-74,English Seminar In London,John Woodruff,Fall,20,UK,UK
1973-74,French Language In Pau I,Byron Leonard,Spring,20,France,France
1973-74,German Seminar In Trier,Richard Cantwell,Fall,20,Germany,Germany
1973-74,Marine Biology Seminar In Bermuda,Gary Wagenbach,Winter,22,Bermuda,Bermuda
