Start Date,End Date,Program Title,Faculty Director,Term,Number of Participants,Country,Countries Visited,Photos
1977/08,1977/11,English Seminar In London,John Wright,Fall,18,UK,UK
1978/03,1978/06,French Language In Pau I,Carl Weiner,Spring,25,France,France
1978/03,1978/06,French Language In Pau II,Michel Monnot,Winter/Spring,10,France,France
1977/06,1977/08,International Relations Seminar In Geneva,Hartley Clark,Summer,22,Switzerland,Switzerland
1977/12,1978/03,Marine Biology Seminar In California,Gary Wagenbach,Winter,21,USA,USA
