Start Date,End Date,Program Title,Faculty Director,Term,Number of Participants,Country,Countries Visited,Photos
1971/03,1971/06,"History Seminar In Caen, France",Carl Weiner,Spring,16,France,France
1970/08,1970/11,Japan Study Summer Seminar,Barry Jackman,Summer/Fall,14,Japan,Japan
