Start Date,End Date,Program Title,Faculty Director,Term,Number of Participants,Country,Countries Visited,Photos
1969/08,1969/11,African Seminar (ivory Coast Only),Elhanan Hagolani,Summer/Fall,14,Ivory Coast,Ivory Coast
1969/08,1969/11,Japan Study Summer Seminar,Bardwell Smith,Summer/Fall,17,Japan,Japan
1969/12,1970/03,Sociology Seminar In Puerto Rico,Byron Fox,Winter,20,USA,USA
